line_number,source_type,year,customs_region,partner,partner_orthographic,export_import,product,product_orthographic,value,quantity,quantity_unit,quantity_unit_orthographic,value_per_unit,yearstr,customs_region_source,customs_office_source,origin_source,width_in_line,value_part_of_bundle,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_un_source,absurd_observation,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks,customs_region_grouping,customs_region_province,customs_region_hinterland,customs_office,origin,origin_province,partner_simplification,partner_grouping,partner_obrien,partner_sourcename,partner_wars,partner_africa,nb_occurence_BdCFR,product_simplification,product_sitc,imprimatur,product_edentreaty,surement_pas_canada,product_canada,details_provenance,peche,product_medicinales,nbr_obs,product_hamburg,product_grains,product_coton,product_ulrich,product_coffee,product_porcelaine,product_v_glass_beads,product_revolutionempire,product_beaver,product_type_textile,product_luxe_dans_type,product_luxe_dans_SITC,product_sitc_FR,product_sitc_EN,product_sitc_simplEN,obsolete,product_RE_aggregate,product_threesectors,product_threesectorsM,product_reexportations,quantity_unit_simplification,conv_orthographic_to_simplificat,quantity_unit_metric,conv_simplification_to_metric,needs_more_details,quantities_metric,unit_price_metric,best_guess_national_prodxpart,best_guess_national_partner,best_guess_national_product,best_guess_region_prodxpart,best_guess_national_region,computed_value,value_as_reported,computed_value_per_unit,computed_quantity,value_minus_unit_val_x_qty
374,National toutes directions partenaires manquants,1789,Montpellier,Marseille,Marseille,Exports,Fromage de roquefort,fromage de Roquefort,2080,3467,,unité manquante,.5999423132391116,1789,Montpellier,Cette,Languedoc,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,10,,,,,Laura Moutou,,pas de prix unitaire/unité de mesure,2080,,,,,,,,Montpellier,Languedoc,Languedoc,Cette,Languedoc,Languedoc,Marseille,France,Marseille,France,France,Not Outre-mers,10,fromage de Roquefort,0a,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,53,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Fromage,No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,2080,1,0,0
394,National toutes directions partenaires manquants,1789,Montpellier,Marseille,Marseille,Exports,Fruits confits au vinaigre,fruits confits au vinaigre,407.5,815,Livres,livres,.5,1789,Montpellier,Cette,Languedoc,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,10,,,,,Laura Moutou,,,-.5,,,,,,,,Montpellier,Languedoc,Languedoc,Cette,Languedoc,Languedoc,Marseille,France,Marseille,France,France,Not Outre-mers,27,fruits confits en vinaigre,0a,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,36,"Fruits ; divers ; amandes, pelures, raisins, prunes",Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Subsistances diverses et mélangées,No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Subsistances,Agriculture,Produits agricoles,Peut-être réexportation,livres,1,kg,.4895,0,398.9425,1.0214504,0,0,0,1,1,1,407,0,0,-.5
405,National toutes directions partenaires manquants,1789,Montpellier,Marseille,Marseille,Exports,Fruits salés olives,fruits salés olive,2603.5,10414,Livres,livres,.25,1789,Montpellier,Cette,Languedoc,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,10,,,,,Laura Moutou,,,-.5,,,,,,,,Montpellier,Languedoc,Languedoc,Cette,Languedoc,Languedoc,Marseille,France,Marseille,France,France,Not Outre-mers,12,olives salées,0a,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,42,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Subsistances diverses et mélangées,No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Subsistances,Agriculture,Produits agricoles,Peut-être réexportation,livres,1,kg,.4895,0,5097.6528,.5107252,0,0,0,1,1,1,2603,0,0,-.5
408,National toutes directions partenaires manquants,1789,Montpellier,Marseille,Marseille,Exports,Fruits cruds pommes,fruits crus pommes,2414.6,24146,Livres,livres,.1,1789,Montpellier,Cette,Languedoc,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,10,,,,,Laura Moutou,,,.40000001,,,,,,,,Montpellier,Languedoc,Languedoc,Cette,Languedoc,Languedoc,Marseille,France,Marseille,France,France,Not Outre-mers,3,pommes fraîches,0a,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,32,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Fruits frais,No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.4895,0,11819.467,.20429009,0,0,0,1,1,1,2415,0,0,.40000001
414,National toutes directions partenaires manquants,1789,Montpellier,Marseille,Marseille,Exports,Fruits secs prunes,fruits secs prunes,122.5,490,Livres,livres,.25,1789,Montpellier,Cette,Languedoc,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,10,,,,,Laura Moutou,,,-.5,,,,,,,,Montpellier,Languedoc,Languedoc,Cette,Languedoc,Languedoc,Marseille,France,Marseille,France,France,Not Outre-mers,4,prunes sèches,0a,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,60,"Fruits ; divers ; amandes, pelures, raisins, prunes",Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Fruits secs et noix,No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.4895,0,239.855,.5107252,0,0,0,1,1,1,122,0,0,-.5
426,National toutes directions partenaires manquants,1789,Montpellier,Marseille,Marseille,Exports,Graines diverses,graine diverse,274,,,unité manquante,,1789,Montpellier,Cette,,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,10,,,,,Laura Moutou,,,0,,,,,,,,Montpellier,Languedoc,Languedoc,Cette,,,Marseille,France,Marseille,France,France,Not Outre-mers,349,graine diverse,2,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,413,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Graines diverses et mélangées,No link with beaver,,,,Matières brutes non-comestibles non transformées n.d.a.,"Raw materials, inedible, except fuels","Crude materials, inedible, except combustibles",non,Matières premières,Agriculture,Produits agricoles,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,274,0,0,
428,National toutes directions partenaires manquants,1789,Montpellier,Marseille,Marseille,Exports,Graines anis,graine anis,2455,9820,Livres,livres,.25,1789,Montpellier,Cette,Languedoc,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,10,,,,,Laura Moutou,,,0,,,,,,,,Montpellier,Languedoc,Languedoc,Cette,Languedoc,Languedoc,Marseille,France,Marseille,France,France,Not Outre-mers,1,graine d'anis,2,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,62,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Graines diverses et mélangées,No link with beaver,,,,Matières brutes non-comestibles non transformées n.d.a.,"Raw materials, inedible, except fuels","Crude materials, inedible, except combustibles",non,Matières premières,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.4895,0,4806.8901,.5107252,0,0,0,1,1,0,2455,0,0,0
429,National toutes directions partenaires manquants,1789,Montpellier,Marseille,Marseille,Exports,Graines de coriandre,graine de coriandre,996.0000332,1660,Livres,livres,.60000002,1789,Montpellier,Cette,Languedoc,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,10,,,,,Laura Moutou,,,0,,,,,,,,Montpellier,Languedoc,Languedoc,Cette,Languedoc,Languedoc,Marseille,France,Marseille,France,France,Not Outre-mers,1,graine de coriandre,2,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,2,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Graines diverses et mélangées,No link with beaver,,,,Matières brutes non-comestibles non transformées n.d.a.,"Raw materials, inedible, except fuels","Crude materials, inedible, except combustibles",non,Matières premières,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.4895,0,812.57001,1.2257406,0,0,0,1,1,1,996,0,0,-.000033199998
430,National toutes directions partenaires manquants,1789,Montpellier,Marseille,Marseille,Exports,Graines de jardin,graine de jardin,9986.25,13315,Livres,livres,.75,1789,Montpellier,Cette,Languedoc,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,10,,,,,Laura Moutou,,,-1.25,,,,,,,,Montpellier,Languedoc,Languedoc,Cette,Languedoc,Languedoc,Marseille,France,Marseille,France,France,Not Outre-mers,375,graine de jardin,2,x,,0,Hors Canada,,0,not a medical product,961,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Graines de jardin,No link with beaver,,,,Matières brutes non-comestibles non transformées n.d.a.,"Raw materials, inedible, except fuels","Crude materials, inedible, except combustibles",non,Matières premières,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.4895,0,6517.6924,1.5321757,0,0,0,1,1,1,9985,0,0,-1.25
435,National toutes directions partenaires manquants,1789,Montpellier,Marseille,Marseille,Exports,Graines de luzerne,graine de luzerne,4373.20010933,10933,Livres,livres,.40000001,1789,Montpellier,Cette,Languedoc,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,10,,,,,Laura Moutou,,,-.2,,,,,,,,Montpellier,Languedoc,Languedoc,Cette,Languedoc,Languedoc,Marseille,France,Marseille,France,France,Not Outre-mers,4,graine de luzerne,2,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,92,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Graines de trèfle, de luzerne et de prairie",No link with beaver,,,,Matières brutes non-comestibles non transformées n.d.a.,"Raw materials, inedible, except fuels","Crude materials, inedible, except combustibles",non,Matières premières,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.4895,0,5351.7036,.81716037,0,0,0,1,1,1,4373,0,0,-.20010933
439,National toutes directions partenaires manquants,1789,Montpellier,Marseille,Marseille,Exports,Graines de moutarde,graine de moutarde,1189.999966,3400,Livres,livres,.34999999,1789,Montpellier,Cette,Languedoc,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,10,,,,,Laura Moutou,,,0,,,,,,,,Montpellier,Languedoc,Languedoc,Cette,Languedoc,Languedoc,Marseille,France,Marseille,France,France,Not Outre-mers,17,graine de moutarde,0a,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,243,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Graines diverses et mélangées,No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Matières premières,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.4895,0,1664.3,.71501529,0,0,0,1,1,1,1190,0,0,.000034000001
443,National toutes directions partenaires manquants,1789,Montpellier,Marseille,Marseille,Exports,Huiles diverses,huile diverse,514,,,unité manquante,,1789,Montpellier,Cette,,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,10,,,,,Laura Moutou,,,0,,,,,,,,Montpellier,Languedoc,Languedoc,Cette,,,Marseille,France,Marseille,France,France,Not Outre-mers,23,huile diverse,9b,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,40,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Huiles diverses,No link with beaver,,,,Divers mélangés,Mixed flows,Other,non,Matières premières,Agriculture,Produits agricoles,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,514,0,0,
456,National toutes directions partenaires manquants,1789,Montpellier,Marseille,Marseille,Exports,Jayet ouvré,jais ouvré,1190,595,Livres,livres,2,1789,Montpellier,Cette,Languedoc,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,11,,,,,Laura Moutou,,jayet autre forme de jais (dictionnaire commerce),0,,,,,,,,Montpellier,Languedoc,Languedoc,Cette,Languedoc,Languedoc,Marseille,France,Marseille,France,France,Not Outre-mers,6,ouvrages de jais,6k,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,11,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages divers et mélangés,No link with beaver,,,,"Articles minéraux non métalliques manufacturés, n.d.a.",Other industrial products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,291.2525,4.0858016,0,0,0,1,1,0,1190,0,0,0
459,National toutes directions partenaires manquants,1789,Montpellier,Marseille,Marseille,Exports,Liège en bouchons,liège en bouchons,160.000004,400,Livres,livres,.40000001,1789,Montpellier,Cette,Languedoc,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,11,,,,,Laura Moutou,,,0,,,,,,,,Montpellier,Languedoc,Languedoc,Cette,Languedoc,Languedoc,Marseille,France,Marseille,France,France,Not Outre-mers,63,liège en bouchons,6b,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,972,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Bouchons principalement en liège,No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,195.8,.81716037,0,0,0,1,1,1,160,0,0,-4.0000000e-06
485,National toutes directions partenaires manquants,1789,Montpellier,Marseille,Marseille,Exports,Liqueur,liqueurs,1818,909,Pintes,pintes,2,1789,Montpellier,Cette,Languedoc,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,11,,,,,Laura Moutou,,,0,,,,,,,,Montpellier,Languedoc,Languedoc,Cette,Languedoc,Languedoc,Marseille,France,Marseille,France,France,Not Outre-mers,177,liqueurs,1,x,,0,Hors Canada,,0,not a medical product,1621,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Eaux-de-vie et liqueurs,No link with beaver,,,,Boissons et tabac,Beverages and tobacco,Drinks and tobacco,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,pintes,1,litres,.9521000000000001,1,865.45892,2.1006198,0,0,0,1,1,0,1818,0,0,0
486,National toutes directions partenaires manquants,1789,Montpellier,Marseille,Marseille,Exports,Marbre brut,marbre brut,503.9999916,8400,Livres,livres,.059999999,1789,Montpellier,Cette,Languedoc,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,11,,,,,Laura Moutou,,,0,,,,,,,,Montpellier,Languedoc,Languedoc,Cette,Languedoc,Languedoc,Marseille,France,Marseille,France,France,Not Outre-mers,81,marbre brut,2,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,235,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Marbre brut et ouvré,No link with beaver,,,,Matières brutes non-comestibles non transformées n.d.a.,"Raw materials, inedible, except fuels","Crude materials, inedible, except combustibles",non,Matières premières,Non-agricultural primary goods,Produits primaires,Pas réexportation,livres,1,kg,.4895,0,4111.7998,.12257405,0,0,0,1,1,1,504,0,0,8.4000003e-06
487,National toutes directions partenaires manquants,1789,Montpellier,Marseille,Marseille,Exports,Marchandises à la valeur,marchandises à la valeur,732,,,unité manquante,,1789,Montpellier,Cette,,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,11,,,,,Laura Moutou,,,0,,,,,,,,Montpellier,Languedoc,Languedoc,Cette,,,Marseille,France,Marseille,France,France,Not Outre-mers,292,marchandises à l'estimation,9b,x,,0,Peut-être Canada,,0,not a medical product,510,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Divers mélangés,No link with beaver,,,,Divers mélangés,Mixed flows,Other,non,Divers,Unknown,Inconnus,Peut-être réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,732,0,0,
526,National toutes directions partenaires manquants,1789,Montpellier,Marseille,Marseille,Exports,Ouvrages divers,ouvrages divers,851,,,unité manquante,,1789,Montpellier,Cette,,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,11,,,,,Laura Moutou,,,0,,,,,,,,Montpellier,Languedoc,Languedoc,Cette,,,Marseille,France,Marseille,France,France,Not Outre-mers,209,ouvrages divers,9b,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,324,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages divers et mélangés,No link with beaver,,,,Divers mélangés,Mixed flows,Other,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,851,0,0,
527,National toutes directions partenaires manquants,1789,Montpellier,Marseille,Marseille,Exports,Ouvrages de cuivre,ouvrages de cuivre,163.2,136,Livres,livres,1.2,1789,Montpellier,Cette,Languedoc,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,11,,,,,Laura Moutou,,,-.2,,,,,,,,Montpellier,Languedoc,Languedoc,Cette,Languedoc,Languedoc,Marseille,France,Marseille,France,France,Not Outre-mers,38,ouvrages de cuivre,6j,x,Hardware,0,Hors Canada,,0,not a medical product,1016,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,66.571999,2.4514811,0,0,0,1,1,1,163,0,0,-.2
529,National toutes directions partenaires manquants,1789,Montpellier,Marseille,Marseille,Exports,Ouvrages de terreformes pour le sucre,ouvrages de terre formes pour le sucre,3795,690,Douzaines,douzaine,5.5,1789,Montpellier,Cette,Languedoc,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,11,,,,,Laura Moutou,,,0,,,,,,,,Montpellier,Languedoc,Languedoc,Cette,Languedoc,Languedoc,Marseille,France,Marseille,France,France,Not Outre-mers,1,forme à sucre de terre,6j,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,39,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages divers et mélangés,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,nombre,12,nombre,1,0,8280,.45833334,0,0,0,1,1,0,3795,0,0,0
531,National toutes directions partenaires manquants,1789,Montpellier,Marseille,Marseille,Exports,Papier pot,papier pot,8040,1608,Rames,rames,5,1789,Montpellier,Cette,Languedoc,30565 livres,,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,11,,,,,Laura Moutou,,,0,,,,,,,,Montpellier,Languedoc,Languedoc,Cette,Languedoc,Languedoc,Marseille,France,Marseille,France,France,Not Outre-mers,2,papier pot,6c,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,2,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Papier,No link with beaver,,,,Papier,Paper products,"Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,rames,1,feuilles,500,1,804000,.0099999998,0,0,0,1,1,0,8040,0,0,0
535,National toutes directions partenaires manquants,1789,Montpellier,Marseille,Marseille,Exports,Parchemin,parchemin,393,32.75,Grosses,grosses,12,1789,Montpellier,Cette,Languedoc,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,11,,,,,Laura Moutou,,,0,,,,,,,,Montpellier,Languedoc,Languedoc,Cette,Languedoc,Languedoc,Marseille,France,Marseille,France,France,Not Outre-mers,291,parchemins,6a,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,289,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Cuirs, peaux et pelleterie",No link with beaver,,,,"Cuirs, peaux et produits dérivés hors sellerie",Leather products except saddlery,"Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Peut-être réexportation,grosses,144,nombre,144,0,679104,.00057870371,0,0,0,1,1,0,393,0,0,0
542,National toutes directions partenaires manquants,1789,Montpellier,Marseille,Marseille,Exports,Parfumerie pommade,parfumerie pommade,264,66,Livres,livres,4,1789,Montpellier,Cette,Languedoc,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,11,,,,,Laura Moutou,,,0,,,,,,,,Montpellier,Languedoc,Languedoc,Cette,Languedoc,Languedoc,Marseille,France,Marseille,France,France,Not Outre-mers,21,parfumerie pommade,5,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,91,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Parfumerie et toilette,No link with beaver,,,,Produits chimiques transformés n.d.a.,Processed chemical products,Chemical products,non,Drogues,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,32.306999,8.1716032,0,0,0,1,1,0,264,0,0,0
558,National toutes directions partenaires manquants,1789,Montpellier,Marseille,Marseille,Exports,Peaux de moutons,peaux de mouton,1151.20001439,1439,Livres,livres,.80000001,1789,Montpellier,Cette,Languedoc,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,12,,,,,Laura Moutou,,,-.2,,,,,,,,Montpellier,Languedoc,Languedoc,Cette,Languedoc,Languedoc,Marseille,France,Marseille,France,France,Not Outre-mers,15,peaux de mouton,6a,x,,0,Hors Canada,,0,not a medical product,118,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Cuirs, peaux et pelleterie",No link with beaver,,,,"Cuirs, peaux et produits dérivés hors sellerie",Leather products except saddlery,"Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Peut-être réexportation,livres,1,kg,.4895,0,704.3905,1.6343207,0,0,0,1,1,1,1151,0,0,-.20001438
562,National toutes directions partenaires manquants,1789,Montpellier,Marseille,Marseille,Exports,Pierres à éguiser,pierres à aiguiser,16030.5,10687,Nombre,nombre,1.5,1789,Montpellier,Cette,Languedoc,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,12,,,,,Laura Moutou,,,-.5,,,,,,,,Montpellier,Languedoc,Languedoc,Cette,Languedoc,Languedoc,Marseille,France,Marseille,France,France,Not Outre-mers,12,pierres à aiguiser,2,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,275,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Matières premières diverses,No link with beaver,,,,Matières brutes non-comestibles non transformées n.d.a.,"Raw materials, inedible, except fuels","Crude materials, inedible, except combustibles",non,Matières premières,Non-agricultural primary goods,Produits primaires,Peut-être réexportation,nombre,1,nombre,1,0,10687,1.5,0,0,0,1,1,1,16030,0,0,-.5
566,National toutes directions partenaires manquants,1789,Montpellier,Marseille,Marseille,Exports,Poissons divers,poisson divers,776,,,unité manquante,,1789,Montpellier,Cette,Languedoc,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,12,,,,,Laura Moutou,,,0,,,,,,,,Montpellier,Languedoc,Languedoc,Cette,Languedoc,Languedoc,Marseille,France,Marseille,France,France,Not Outre-mers,109,poisson,0a,x,,1,Autres pêches,,1,not a medical product,632,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Pêche et fruits de mer,No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,776,0,0,
568,National toutes directions partenaires manquants,1789,Montpellier,Marseille,Marseille,Exports,Poissons anchoix,poisson anchois,120.000004,200,Livres,livres,.60000002,1789,Montpellier,Cette,Etranger,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,12,,,,,Laura Moutou,,,0,,,,,,,,Montpellier,Languedoc,Languedoc,Cette,Étranger,Monde,Marseille,France,Marseille,France,France,Not Outre-mers,13,poisson anchois,0a,x,,1,Autres pêches,,1,not a medical product,36,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Pêche et fruits de mer,No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.4895,0,97.900002,1.2257406,0,0,0,1,1,1,120,0,0,-4.0000000e-06
579,National toutes directions partenaires manquants,1789,Montpellier,Marseille,Marseille,Exports,Porcelaine,porcelaine,480,80,Livres,livres,6,1789,Montpellier,Cette,Languedoc,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,12,,,,,Laura Moutou,,,0,,,,,,,,Montpellier,Languedoc,Languedoc,Cette,Languedoc,Languedoc,Marseille,France,Marseille,France,France,Not Outre-mers,1373,porcelaine,6k,x,"Porcelaine, Fayance, Poterie",0,Hors Canada,,0,not a medical product,1262,,Pas grain (0),not raw cotton,out,Not coffee,Porcelaine,out,"Porcelaine, poterie, faïence et ouvrages de terre",No link with beaver,,,,"Articles minéraux non métalliques manufacturés, n.d.a.",Other industrial products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,39.16,12.257405,0,0,0,1,1,0,480,0,0,0
580,National toutes directions partenaires manquants,1789,Montpellier,Marseille,Marseille,Exports,Provisions de bouche œufs,provisions de bouche œufs,1140,4560,Livres,livres,.25,1789,Montpellier,Cette,Languedoc,,,sources/National toutes directions partenaires manquants/AN_F12_1666_Montpellier_Exports_1789.csv,AN F12 1666,12,,,,,Laura Moutou,,,0,,,,,,,,Montpellier,Languedoc,Languedoc,Cette,Languedoc,Languedoc,Marseille,France,Marseille,France,France,Not Outre-mers,2,œufs,0a,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,228,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Chairs et œufs,No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.4895,0,2232.1201,.5107252,0,0,0,1,1,0,1140,0,0,0
