line_number,source_type,year,customs_region,partner,partner_orthographic,export_import,product,product_orthographic,value,quantity,quantity_unit,quantity_unit_orthographic,value_per_unit,yearstr,customs_region_source,customs_office_source,origin_source,width_in_line,value_part_of_bundle,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_un_source,absurd_observation,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks,customs_region_grouping,customs_region_province,customs_region_hinterland,customs_office,origin,origin_province,partner_simplification,partner_grouping,partner_obrien,partner_sourcename,partner_wars,partner_africa,nb_occurence_BdCFR,product_simplification,product_sitc,imprimatur,product_edentreaty,surement_pas_canada,product_canada,details_provenance,peche,product_medicinales,nbr_obs,product_hamburg,product_grains,product_coton,product_ulrich,product_coffee,product_porcelaine,product_v_glass_beads,product_revolutionempire,product_beaver,product_type_textile,product_luxe_dans_type,product_luxe_dans_SITC,product_sitc_FR,product_sitc_EN,product_sitc_simplEN,obsolete,product_RE_aggregate,product_threesectors,product_threesectorsM,product_reexportations,quantity_unit_simplification,conv_orthographic_to_simplificat,quantity_unit_metric,conv_simplification_to_metric,needs_more_details,quantities_metric,unit_price_metric,best_guess_national_prodxpart,best_guess_national_partner,best_guess_national_product,best_guess_region_prodxpart,best_guess_national_region,computed_value,value_as_reported,computed_value_per_unit,computed_quantity,value_minus_unit_val_x_qty
808,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Bonneterie ; de soye ; en bas,bonneterie de soie en bas,2172,39,livres,livres,55.69230769230769,1789,Lille,Dunkerque-Basseville,Isle de France,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,22,4125,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,Île de France,Île-de-France,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,14,bas de soie,8,x,Soie,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,1168,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Soieries diverses,No link with beaver,,,,Articles manufacturés divers n.d.a,Various manufactures,Other industrial products,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,19.0905,,0,0,0,1,1,0,2172,1,0,0
811,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Bonneterie ; de soye ; en bas,bonneterie de soie en bas,14312,286,livres,livres,50.04195804195804,1789,Lille,Dunkerque-Basseville,Lyonnais,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,22,26763,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,Lyonnais,Lyonnais,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,14,bas de soie,8,x,Soie,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,1168,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Soieries diverses,No link with beaver,,,,Articles manufacturés divers n.d.a,Various manufactures,Other industrial products,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,139.99699,,0,0,0,1,1,0,14312,1,0,0
813,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Bonneterie ; de soye ; en bas,bonneterie de soie en bas,8525,170,livres,livres,50.14705882352941,1789,Lille,Dunkerque-Basseville,Languedoc,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,22,9837,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,Languedoc,Languedoc,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,14,bas de soie,8,x,Soie,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,1168,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Soieries diverses,No link with beaver,,,,Articles manufacturés divers n.d.a,Various manufactures,Other industrial products,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,83.214996,,0,0,0,1,1,0,8525,1,0,0
815,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Bonneterie ; en gants,bonneterie en gants,1350,25,livres,livres,54,1789,Lille,Dunkerque-Basseville,Lyonnais,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,22,1750,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,Lyonnais,Lyonnais,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,3,gants de bonneterie,8,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,3,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Gants,No link with beaver,,,,Articles manufacturés divers n.d.a,Various manufactures,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,12.2375,,0,0,0,1,1,0,1350,1,0,0
820,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Bonneterie ; en ?,bonneterie en ???,218,,,unité manquante,,1789,Lille,Dunkerque-Basseville,Lyonnais,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,22,212,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,Lyonnais,Lyonnais,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,3,bonneterie ???,8,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,3,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Bonneterie hors soie,No link with beaver,,,,Articles manufacturés divers n.d.a,Various manufactures,Other industrial products,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,218,0,0,
822,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Chair ; salée,chair salée,400,800,livres,livres,.5,1789,Lille,Dunkerque-Basseville,du Pays de Dunkerque,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,22,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,du Pays de Dunkerque,Flandre,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,114,chair salée,0a,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,857,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Chairs et œufs,No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.4895,0,391.60001,,0,0,0,1,1,0,400,1,0,0
823,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Chapeaux ; ? castor,chapeaux ??? castor,1632,17,douzaines,douzaine,96,1789,Lille,Dunkerque-Basseville,Paris,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,22,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,Paris,Île-de-France,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,6,chapeaux ? castor,8,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,6,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Chapeaux hors paille et écorce,Using beaver etc.,,,,Articles manufacturés divers n.d.a,Various manufactures,Other industrial products,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,nombre,12,nombre,1,0,204,,0,0,0,1,1,0,1632,1,0,0
824,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Chapeaux ; poil et laine,chapeaux poil et laine,10764,149,douzaines,douzaine,72.24161073825503,1789,Lille,Dunkerque-Basseville,Lyonnais,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,22,,,,,Jérémy Hervelin,,"erreur dans la source, prix de 6 livres la pièce",,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,Lyonnais,Lyonnais,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,313,chapeaux de laine et de poil,8,x,Lainage,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,666,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Chapeaux hors paille et écorce,No link with beaver,,,,Articles manufacturés divers n.d.a,Various manufactures,Other industrial products,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,nombre,12,nombre,1,0,1788,,0,0,0,1,1,0,10764,1,0,0
825,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Chapeaux ; poil et laine,chapeaux poil et laine,7785,108,douzaines,douzaine,72.08333333333333,1789,Lille,Dunkerque-Basseville,Paris,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,22,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,Paris,Île-de-France,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,313,chapeaux de laine et de poil,8,x,Lainage,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,666,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Chapeaux hors paille et écorce,No link with beaver,,,,Articles manufacturés divers n.d.a,Various manufactures,Other industrial products,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,nombre,12,nombre,1,0,1296,,0,0,0,1,1,0,7785,1,0,9.0949470e-13
827,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Chapeaux ; de cuir,chapeaux de cuir,100,2,douzaines,douzaine,50,1789,Lille,Dunkerque-Basseville,Paris,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,22,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,Paris,Île-de-France,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,1,chapeaux de cuir,8,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,7,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Chapeaux hors paille et écorce,No link with beaver,,,,Articles manufacturés divers n.d.a,Various manufactures,Other industrial products,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,nombre,12,nombre,1,0,24,,0,0,0,1,1,0,100,1,0,0
829,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Cheveux,cheveux,800,,,unité manquante,,1789,Lille,Dunkerque-Basseville,Paris,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,22,5525,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,Paris,Île-de-France,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,329,cheveux,2,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,299,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Matières premières diverses,No link with beaver,,,,Matières brutes non-comestibles non transformées n.d.a.,"Raw materials, inedible, except fuels","Crude materials, inedible, except combustibles",non,Matières premières,Non-agricultural primary goods,Produits primaires,Peut-être réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,800,0,0,
830,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Cire ; blanche,cire blanche,375,150,livres,livres,2.5,1789,Lille,Dunkerque-Basseville,du Pays de Dunkerque,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,22,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,du Pays de Dunkerque,Flandre,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,306,cire blanche,4,x,,0,Peut-être Canada,,0,not a medical product,488,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Cire,No link with beaver,,,,"Huiles, graisses et cires d'origine animale et végétale",Oils,Oils,non,Matières premières,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,73.425003,,0,0,0,1,1,0,375,1,0,0
831,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Cire ; en bougie,cire en bougie,150,50,livres,livres,3,1789,Lille,Dunkerque-Basseville,Paris,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,22,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,Paris,Île-de-France,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,17,bougie de cire,8,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,144,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Bougies, chandelles et flambeaux",No link with beaver,,,,Articles manufacturés divers n.d.a,Various manufactures,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,24.475,,0,0,0,1,1,0,150,1,0,0
832,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Cire ; à cacheter,cire à cacheter,360,120,livres,livres,3,1789,Lille,Dunkerque-Basseville,Paris,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,22,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,Paris,Île-de-France,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,11,cire à cacheter,4,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,106,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Cire,No link with beaver,,,,"Huiles, graisses et cires d'origine animale et végétale",Oils,Oils,non,Matières premières,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,58.740002,,0,0,0,1,1,0,360,1,0,0
833,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Chocolat,chocolat,165,210,livres,livres,.7857142857142857,1789,Lille,Dunkerque-Basseville,Paris,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,22,240,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,Paris,Île-de-France,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,1014,chocolat,0b,x,,0,Hors Canada,,0,not a medical product,826,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Cacao et chocolat,No link with beaver,,,,Produits agricoles alimentaires des régions de colonisation européenne,Plantation foodstuff,Plantation foodstuffs,non,Subsistances,Agriculture,Produits agricoles,Réexportation,livres,1,kg,.4895,0,102.795,,0,0,0,1,1,0,165,1,0,0
835,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Cordages et ficelles,cordage et ficelle,240,240,livres,livres,1,1789,Lille,Dunkerque-Basseville,Picardie,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,22,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,Picardie,Picardie,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,15,cordage et ficelle,6d,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,18,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Cordage et filets,No link with beaver,,,,"Filés ou tissés de fibre végétale non mélangée (lin, chanvre, jute, etc.)",Linen threads and fabrics,Other threads and fabrics,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,117.48,,0,0,0,1,1,0,240,1,0,0
836,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Cordages ; à boyaux,cordage à boyaux,21375,1425,livres,livres,15,1789,Lille,Dunkerque-Basseville,Paris,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,22,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,Paris,Île-de-France,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,1,cordage à boyaux,6i,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,1,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Cordage et filets,No link with beaver,,,,Autres filés ou tissés,Other threads and fabrics,Other threads and fabrics,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,697.53748,,0,0,0,1,1,0,21375,1,0,0
837,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Cuirs ; d'Hongrie,cuirs de Hongrie,120,3,en nombre,en nombre,40,1789,Lille,Dunkerque-Basseville,Paris,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,22,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,Paris,Île-de-France,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,14,cuirs de Hongrie,6a,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,34,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Cuirs, peaux et pelleterie",No link with beaver,,,,"Cuirs, peaux et produits dérivés hors sellerie",Leather products except saddlery,"Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Peut-être réexportation,nombre,1,nombre,1,0,3,,0,0,0,1,1,0,120,1,0,0
838,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Cuirs ; de vache ; tannés,cuirs de vache tannés,720,2,douzaines,douzaine,360,1789,Lille,Dunkerque-Basseville,Paris,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,22,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,Paris,Île-de-France,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,154,cuirs tannés de vache,6a,x,,0,Hors Canada,,0,not a medical product,385,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Cuirs, peaux et pelleterie",No link with beaver,,,,"Cuirs, peaux et produits dérivés hors sellerie",Leather products except saddlery,"Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Peut-être réexportation,nombre,12,nombre,1,0,24,,0,0,0,1,1,0,720,1,0,0
839,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Cuirs ; de vache ; tannés,cuirs de vache tannés,1530,52,en nombre,en nombre,29.42307692307692,1789,Lille,Dunkerque-Basseville,Bourbonnais,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,22,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,Bourbonnais,Bourbonnais,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,154,cuirs tannés de vache,6a,x,,0,Hors Canada,,0,not a medical product,385,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Cuirs, peaux et pelleterie",No link with beaver,,,,"Cuirs, peaux et produits dérivés hors sellerie",Leather products except saddlery,"Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Peut-être réexportation,nombre,1,nombre,1,0,52,,0,0,0,1,1,0,1530,1,0,0
840,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Cuirs ; de vache ; tannés,cuirs de vache tannés,600,20,en nombre,en nombre,30,1789,Lille,Dunkerque-Basseville,Picardie,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,22,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,Picardie,Picardie,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,154,cuirs tannés de vache,6a,x,,0,Hors Canada,,0,not a medical product,385,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Cuirs, peaux et pelleterie",No link with beaver,,,,"Cuirs, peaux et produits dérivés hors sellerie",Leather products except saddlery,"Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Peut-être réexportation,nombre,1,nombre,1,0,20,,0,0,0,1,1,0,600,1,0,0
841,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Cuirs ; de vache ; corroyés,cuirs de vache corroyés,210,7,en nombre,en nombre,30,1789,Lille,Dunkerque-Basseville,Paris,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,22,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,Paris,Île-de-France,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,32,cuirs corroyés de vache,6a,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,101,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Cuirs, peaux et pelleterie",No link with beaver,,,,"Cuirs, peaux et produits dérivés hors sellerie",Leather products except saddlery,"Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Peut-être réexportation,nombre,1,nombre,1,0,7,,0,0,0,1,1,0,210,1,0,0
842,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Dentelles ; de fil,dentelle de fil,10000,10,livres,livres,1000,1789,Lille,Dunkerque-Basseville,Normandie,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,22,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,Normandie,Normandie,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,3,dentelle de fil,6d,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,290,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Dentelles,No link with beaver,passementerie,haut de gamme,haut de gamme,"Filés ou tissés de fibre végétale non mélangée (lin, chanvre, jute, etc.)",Linen threads and fabrics,Other threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,4.895,,0,0,0,1,1,0,10000,1,0,0
843,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Dentelles ; de soye,dentelle de soie,23750,47,livres,livres,505.3191489361702,1789,Lille,Dunkerque-Basseville,Normandie,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,22,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,Normandie,Normandie,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,28,dentelle de soie,6f,x,Soie,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,497,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Dentelles,No link with beaver,passementerie,haut de gamme,haut de gamme,Filés ou tissés de soie et soie mélangée,Silk threads and fabrics,Silk threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,23.0065,,0,0,0,1,1,0,23750,1,0,0
846,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Dentelles ; de soye,dentelle de soie,111125,232,livres,livres,478.9870689655173,1789,Lille,Dunkerque-Basseville,Paris,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,22,439125,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,Paris,Île-de-France,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,28,dentelle de soie,6f,x,Soie,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,497,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Dentelles,No link with beaver,passementerie,haut de gamme,haut de gamme,Filés ou tissés de soie et soie mélangée,Silk threads and fabrics,Silk threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,113.564,,0,0,0,1,1,0,111125,1,0,0
849,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Dentelles ; de soye,dentelle de soie,30000,60,livres,livres,500,1789,Lille,Dunkerque-Basseville,Lyonnais,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,22,402000,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,Lyonnais,Lyonnais,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,28,dentelle de soie,6f,x,Soie,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,497,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Dentelles,No link with beaver,passementerie,haut de gamme,haut de gamme,Filés ou tissés de soie et soie mélangée,Silk threads and fabrics,Silk threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,29.370001,,0,0,0,1,1,0,30000,1,0,0
851,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Drap ; de Sedan,drap de Sedan,15428,555,aunes,aunes,27.7981981981982,1789,Lille,Dunkerque-Basseville,Sedan,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,22,9276,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,Sedan,Champagne,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,71,drap de Sedan,6e,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,220,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Étoffes de laine,No link with beaver,tissés,haut de gamme,haut de gamme,Filés ou tissés de laine et de poil,Wool threads and fabrics,Wool threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,aunes de paris,1,cm,118.84,0,65956.203,,0,0,0,1,1,0,15428,1,0,0
852,National toutes directions partenaires manquants,1789,Flandre,dunkerque,Dunkerque,Exports,Drap ; de Normandie,drap de Normandie,6696,558,livres,livres,12,1789,Lille,Dunkerque-Basseville,Normandie,,0,sources/National toutes directions partenaires manquants/AN_F12_1666_Lille_Exports_1789.csv,AN F12 1666,22,2220,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,Normandie,Normandie,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,2,drap de Normandie,6e,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,2,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Étoffes de laine,No link with beaver,,,,Filés ou tissés de laine et de poil,Wool threads and fabrics,Wool threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,273.14099,,0,0,0,1,1,0,6696,1,0,0
