line_number,source_type,year,customs_region,partner,partner_orthographic,export_import,product,product_orthographic,value,quantity,quantity_unit,quantity_unit_orthographic,value_per_unit,yearstr,customs_region_source,customs_office_source,origin_source,width_in_line,value_part_of_bundle,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_un_source,absurd_observation,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks,customs_region_grouping,customs_region_province,customs_region_hinterland,customs_office,origin,origin_province,partner_simplification,partner_grouping,partner_obrien,partner_sourcename,partner_wars,partner_africa,nb_occurence_BdCFR,product_simplification,product_sitc,imprimatur,product_edentreaty,surement_pas_canada,product_canada,details_provenance,peche,product_medicinales,nbr_obs,product_hamburg,product_grains,product_coton,product_ulrich,product_coffee,product_porcelaine,product_v_glass_beads,product_revolutionempire,product_beaver,product_type_textile,product_luxe_dans_type,product_luxe_dans_SITC,product_sitc_FR,product_sitc_EN,product_sitc_simplEN,obsolete,product_RE_aggregate,product_threesectors,product_threesectorsM,product_reexportations,quantity_unit_simplification,conv_orthographic_to_simplificat,quantity_unit_metric,conv_simplification_to_metric,needs_more_details,quantities_metric,unit_price_metric,best_guess_national_prodxpart,best_guess_national_partner,best_guess_national_product,best_guess_region_prodxpart,best_guess_national_region,computed_value,value_as_reported,computed_value_per_unit,computed_quantity,value_minus_unit_val_x_qty
518,National toutes directions partenaires manquants,1789,Flandre,angleterre,Angleterre,Imports,Nacre ; de perles,nacre de perles,480,120,livres,livres,4,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,16,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,Angleterre,Angleterre,Angleterre,Angleterre,Angleterre et ses colonies,Not Outre-mers,6,nacre de perles,2,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,125,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Cornes, corail, écailles, ivoire et nacre",No link with beaver,,,,Matières brutes non-comestibles non transformées n.d.a.,"Raw materials, inedible, except fuels","Crude materials, inedible, except combustibles",non,Matières premières,Agriculture,Produits agricoles,Peut-être réexportation,livres,1,kg,.4895,0,58.740002,,0,0,0,1,1,0,480,1,0,0
519,National toutes directions partenaires manquants,1789,Flandre,les4villesansatiques,Les 4 villes hanséatiques,Imports,Nattes,nattes,4250,17000,livres,livres,.25,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,16,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,Villes hanséatiques,Nord,Villes hanséatiques,Villes hanséatiques,Villes hanséatiques,Not Outre-mers,233,nattes,6b,,,0,Hors Canada,,0,not a medical product,211,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,8321.5,,0,0,0,1,1,0,4250,1,0,0
520,National toutes directions partenaires manquants,1789,Flandre,angleterre,Angleterre,Imports,Nattes,nattes,1200,,,unité manquante,,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,16,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,Angleterre,Angleterre,Angleterre,Angleterre,Angleterre et ses colonies,Not Outre-mers,233,nattes,6b,,,0,Hors Canada,,0,not a medical product,211,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,1200,0,0,
521,National toutes directions partenaires manquants,1789,Flandre,russie,Russie,Imports,Nattes,nattes,450,,,unité manquante,,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,16,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,Russie,Nord,Russie,Russie,Nord,Not Outre-mers,233,nattes,6b,,,0,Hors Canada,,0,not a medical product,211,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,450,0,0,
522,National toutes directions partenaires manquants,1789,Flandre,hollande,Hollande,Imports,Oignons ; de fleurs,oignons de fleurs,260,260,livres,livres,1,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,16,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,Hollande,Hollande,Hollande,Hollande,Hollande et ses colonies,Not Outre-mers,125,oignons de fleurs,2,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,312,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Matières premières diverses,No link with beaver,,,,Matières brutes non-comestibles non transformées n.d.a.,"Raw materials, inedible, except fuels","Crude materials, inedible, except combustibles",non,Matières premières,Non-agricultural primary goods,Produits primaires,Peut-être réexportation,livres,1,kg,.4895,0,127.27,,0,0,0,1,1,0,260,1,0,0
523,National toutes directions partenaires manquants,1789,Flandre,angleterre,Angleterre,Imports,Ouvrages ; de fer,ouvrages de fer,46729,21159,livres,livres,2.208469209319911,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,16,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,Angleterre,Angleterre,Angleterre,Angleterre,Angleterre et ses colonies,Not Outre-mers,5,ouvrages de fer,6j,x,Hardware,0,Hors Canada,,0,not a medical product,933,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,10357.33,,0,0,0,1,1,0,46729,1,0,0
524,National toutes directions partenaires manquants,1789,Flandre,hollande,Hollande,Imports,Ouvrages ; de fer,ouvrages de fer,400,1000,livres,livres,.4,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,16,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,Hollande,Hollande,Hollande,Hollande,Hollande et ses colonies,Not Outre-mers,5,ouvrages de fer,6j,x,Hardware,0,Hors Canada,,0,not a medical product,933,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,489.5,,0,0,0,1,1,0,400,1,0,0
525,National toutes directions partenaires manquants,1789,Flandre,les4villesansatiques,Les 4 villes hanséatiques,Imports,Ouvrages ; de fer,ouvrages de fer,3920,9800,livres,livres,.4,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,16,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,Villes hanséatiques,Nord,Villes hanséatiques,Villes hanséatiques,Villes hanséatiques,Not Outre-mers,5,ouvrages de fer,6j,x,Hardware,0,Hors Canada,,0,not a medical product,933,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,4797.1001,,0,0,0,1,1,0,3920,1,0,0
526,National toutes directions partenaires manquants,1789,Flandre,etatsdelempereur,États de l'Empereur,Imports,Ouvrages ; de fer,ouvrages de fer,1480,3700,livres,livres,.4,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,16,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,États de l'Empereur,Flandre et autres états de l'Empereur,États de l'Empereur,Flandres,États de l'Empereur,Not Outre-mers,5,ouvrages de fer,6j,x,Hardware,0,Hors Canada,,0,not a medical product,933,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,1811.15,,0,0,0,1,1,0,1480,1,0,0
527,National toutes directions partenaires manquants,1789,Flandre,etatsdelempereur,États de l'Empereur,Imports,Ouvrages ; de verre,ouvrages de verre,2420,2420,livres,livres,1,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,16,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,États de l'Empereur,Flandre et autres états de l'Empereur,États de l'Empereur,Flandres,États de l'Empereur,Not Outre-mers,2,ouvrages de verre,6k,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,11,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Verrerie,No link with beaver,,,,"Articles minéraux non métalliques manufacturés, n.d.a.",Other industrial products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,1184.59,,0,0,0,1,1,0,2420,1,0,0
528,National toutes directions partenaires manquants,1789,Flandre,angleterre,Angleterre,Imports,Ouvrages ; de terre cuite ; en pipes,ouvrages de terre cuite en pipes,3358,1126,livres,livres,2.982238010657194,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,16,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,Angleterre,Angleterre,Angleterre,Angleterre,Angleterre et ses colonies,Not Outre-mers,4,pipes à fumer de terre cuite,8,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,22,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Porcelaine, poterie, faïence et ouvrages de terre",No link with beaver,,,,Articles manufacturés divers n.d.a,Various manufactures,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,551.177,,0,0,0,1,1,0,3358,1,0,0
529,National toutes directions partenaires manquants,1789,Flandre,hollande,Hollande,Imports,Ouvrages ; de terre cuite ; en pipes,ouvrages de terre cuite en pipes,44911,212637,grosses,grosses,.2112097142077813,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,16,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,Hollande,Hollande,Hollande,Hollande,Hollande et ses colonies,Not Outre-mers,4,pipes à fumer de terre cuite,8,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,22,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Porcelaine, poterie, faïence et ouvrages de terre",No link with beaver,,,,Articles manufacturés divers n.d.a,Various manufactures,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,grosses,144,nombre,144,0,4409240576,,0,0,0,1,1,0,44911,1,0,0
530,National toutes directions partenaires manquants,1789,Flandre,angleterre,Angleterre,Imports,Ouvrages ; de terre ; en tuiles,ouvrages de terre en tuiles,120,,,unité manquante,,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,16,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,Angleterre,Angleterre,Angleterre,Angleterre,Angleterre et ses colonies,Not Outre-mers,2,tuiles de terre cuite,6k,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,21,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Porcelaine, poterie, faïence et ouvrages de terre",No link with beaver,,,,"Articles minéraux non métalliques manufacturés, n.d.a.",Other industrial products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,120,0,0,
531,National toutes directions partenaires manquants,1789,Flandre,hollande,Hollande,Imports,Ouvrages ; de terre ; en tuiles,ouvrages de terre en tuiles,12076,,,unité manquante,,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,16,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,Hollande,Hollande,Hollande,Hollande,Hollande et ses colonies,Not Outre-mers,2,tuiles de terre cuite,6k,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,21,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Porcelaine, poterie, faïence et ouvrages de terre",No link with beaver,,,,"Articles minéraux non métalliques manufacturés, n.d.a.",Other industrial products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,12076,0,0,
532,National toutes directions partenaires manquants,1789,Flandre,les4villesansatiques,Les 4 villes hanséatiques,Imports,Ouvrages ; de terre ; en creuzets,ouvrages de terre en creusets,405,1350,livres,livres,.3,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,16,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,Villes hanséatiques,Nord,Villes hanséatiques,Villes hanséatiques,Villes hanséatiques,Not Outre-mers,1,creusets de terre,6j,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,10,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Porcelaine, poterie, faïence et ouvrages de terre",No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,660.82501,,0,0,0,1,1,0,405,1,0,0
533,National toutes directions partenaires manquants,1789,Flandre,angleterre,Angleterre,Imports,Ouvrages ; de terre ; en poterie,ouvrages de terre en poterie,214835,58719,livres,livres,3.658696503687052,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,16,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,Angleterre,Angleterre,Angleterre,Angleterre,Angleterre et ses colonies,Not Outre-mers,2,poterie de terre cuite,6k,x,"Porcelaine, Fayance, Poterie",1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,9,,Pas grain (0),not raw cotton,out,Not coffee,Substitut 2 de la porcelaine,out,"Porcelaine, poterie, faïence et ouvrages de terre",No link with beaver,,,,"Articles minéraux non métalliques manufacturés, n.d.a.",Other industrial products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,28742.951,,0,0,0,1,1,0,214835,1,0,0
534,National toutes directions partenaires manquants,1789,Flandre,hollande,Hollande,Imports,Ouvrages ; de terre ; en poterie,ouvrages de terre en poterie,100,,,unité manquante,,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,16,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,Hollande,Hollande,Hollande,Hollande,Hollande et ses colonies,Not Outre-mers,2,poterie de terre cuite,6k,x,"Porcelaine, Fayance, Poterie",1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,9,,Pas grain (0),not raw cotton,out,Not coffee,Substitut 2 de la porcelaine,out,"Porcelaine, poterie, faïence et ouvrages de terre",No link with beaver,,,,"Articles minéraux non métalliques manufacturés, n.d.a.",Other industrial products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,100,0,0,
535,National toutes directions partenaires manquants,1789,Flandre,angleterre,Angleterre,Imports,Ouvrages ; de menuisier,ouvrages de menuisier,800,900,livres,livres,.8888888888888888,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,16,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,Angleterre,Angleterre,Angleterre,Angleterre,Angleterre et ses colonies,Not Outre-mers,1,ouvrages de menuisier,6b,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,2,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,440.54999,,0,0,0,1,1,0,800,1,0,0
536,National toutes directions partenaires manquants,1789,Flandre,angleterre,Angleterre,Imports,Ouvrages ; de tourneur,ouvrages de tourneur,1650,,,unité manquante,,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,16,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,Angleterre,Angleterre,Angleterre,Angleterre,Angleterre et ses colonies,Not Outre-mers,1,ouvrages de tourneur,6k,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,1,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages divers et mélangés,No link with beaver,,,,"Articles minéraux non métalliques manufacturés, n.d.a.",Other industrial products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,1650,0,0,
537,National toutes directions partenaires manquants,1789,Flandre,angleterre,Angleterre,Imports,Ouvrages ; de laine,ouvrages de laine,26876,4040,livres,livres,6.652475247524753,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,16,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,Angleterre,Angleterre,Angleterre,Angleterre,Angleterre et ses colonies,Not Outre-mers,2,ouvrages de laine,6e,x,Lainage,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,4,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages divers et mélangés,No link with beaver,,,,Filés ou tissés de laine et de poil,Wool threads and fabrics,Wool threads and fabrics,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,1977.58,,0,0,0,1,1,0,26876,1,0,0
538,National toutes directions partenaires manquants,1789,Flandre,angleterre,Angleterre,Imports,Ouvrages ; en métal et fer,ouvrages en métal et fer,1770,1220,livres,livres,1.450819672131147,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,16,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,Angleterre,Angleterre,Angleterre,Angleterre,Angleterre et ses colonies,Not Outre-mers,1,ouvrages en métal et fer,6j,x,Hardware,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,1,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,597.19,,0,0,0,1,1,0,1770,1,0,0
539,National toutes directions partenaires manquants,1789,Flandre,angleterre,Angleterre,Imports,Ouvrages ; d'acier,ouvrages d'acier,3430,900,livres,livres,3.811111111111111,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,16,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,Angleterre,Angleterre,Angleterre,Angleterre,Angleterre et ses colonies,Not Outre-mers,1,ouvrages d'acier,6j,x,Hardware,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,13,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,440.54999,,0,0,0,1,1,0,3430,1,0,0
540,National toutes directions partenaires manquants,1789,Flandre,angleterre,Angleterre,Imports,Ouvrages ; de crin,ouvrages de crin,130,,,unité manquante,,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,16,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,Angleterre,Angleterre,Angleterre,Angleterre,Angleterre et ses colonies,Not Outre-mers,1,ouvrages de crin,6e,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,1,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages divers et mélangés,No link with beaver,,,,Filés ou tissés de laine et de poil,Wool threads and fabrics,Wool threads and fabrics,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,130,0,0,
541,National toutes directions partenaires manquants,1789,Flandre,angleterre,Angleterre,Imports,Ouvrages ; d'ozins,ouvrages d'osier,120,,,unité manquante,,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,16,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,Angleterre,Angleterre,Angleterre,Angleterre,Angleterre et ses colonies,Not Outre-mers,1,ouvrages d'osier,6b,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,13,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,120,0,0,
542,National toutes directions partenaires manquants,1789,Flandre,angleterre,Angleterre,Imports,Ouvrages ; de fer ; blanc,ouvrages de fer-blanc,1200,800,livres,livres,1.5,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,16,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,Angleterre,Angleterre,Angleterre,Angleterre,Angleterre et ses colonies,Not Outre-mers,3,ouvrages de fer-blanc,6j,x,Hardware,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,61,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,391.60001,,0,0,0,1,1,0,1200,1,0,0
543,National toutes directions partenaires manquants,1789,Flandre,angleterre,Angleterre,Imports,Ouvrages ; d'étain,ouvrages d'étain,810,,,unité manquante,,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,16,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,Angleterre,Angleterre,Angleterre,Angleterre,Angleterre et ses colonies,Not Outre-mers,1,ouvrages d'étain,6j,x,,0,Hors Canada,,0,not a medical product,704,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,810,0,0,
544,National toutes directions partenaires manquants,1789,Flandre,angleterre,Angleterre,Imports,Pains,pain,1140,10500,livres,livres,.1085714285714286,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,16,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,Angleterre,Angleterre,Angleterre,Angleterre,Angleterre et ses colonies,Not Outre-mers,1,pain,0a,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,6,,Grains transformés (5),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Subsistances diverses et mélangées,No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Subsistances,Agriculture,Produits agricoles,Peut-être réexportation,livres,1,kg,.4895,0,5139.75,,0,0,0,1,1,0,1140,1,0,0
545,National toutes directions partenaires manquants,1789,Flandre,hollande,Hollande,Imports,Papier ; blanc,papier blanc,31160,4355,rame,rames,7.154994259471872,1789,Lille,Dunkerque,,,0,sources/National toutes directions partenaires manquants/AN_F12_1667_Lille_Imports_1789.csv,AN F12 1667,16,,,,,Jérémy Hervelin,,,,,,,,,,,Flandre,Flandre,Flandre,Dunkerque,,,Hollande,Hollande,Hollande,Hollande,Hollande et ses colonies,Not Outre-mers,699,papier blanc,6c,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,1095,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Papier,No link with beaver,,,,Papier,Paper products,"Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,rames,1,feuilles,500,1,2177500,,0,0,0,1,1,0,31160,1,0,-3.6379788e-12
