line_number,source_type,year,customs_region,partner,partner_orthographic,export_import,product,product_orthographic,value,quantity,quantity_unit,quantity_unit_orthographic,value_per_unit,yearstr,customs_region_source,customs_office_source,origin_source,width_in_line,value_part_of_bundle,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_un_source,absurd_observation,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks,customs_region_grouping,customs_region_province,customs_region_hinterland,customs_office,origin,origin_province,partner_simplification,partner_grouping,partner_obrien,partner_sourcename,partner_wars,partner_africa,nb_occurence_BdCFR,product_simplification,product_sitc,imprimatur,product_edentreaty,surement_pas_canada,product_canada,details_provenance,peche,product_medicinales,nbr_obs,product_hamburg,product_grains,product_coton,product_ulrich,product_coffee,product_porcelaine,product_v_glass_beads,product_revolutionempire,product_beaver,product_type_textile,product_luxe_dans_type,product_luxe_dans_SITC,product_sitc_FR,product_sitc_EN,product_sitc_simplEN,obsolete,product_RE_aggregate,product_threesectors,product_threesectorsM,product_reexportations,quantity_unit_simplification,conv_orthographic_to_simplificat,quantity_unit_metric,conv_simplification_to_metric,needs_more_details,quantities_metric,unit_price_metric,best_guess_national_prodxpart,best_guess_national_partner,best_guess_national_product,best_guess_region_prodxpart,best_guess_national_region,computed_value,value_as_reported,computed_value_per_unit,computed_quantity,value_minus_unit_val_x_qty
554,National toutes directions partenaires manquants,1787,Marseille,Angleterre,Angleterre,Imports,Fers ; en cercles,fer en cercles,41882.09838915,161085,livres,livres,.25999999,1787,Marseille,Marseille,,,0,sources/National toutes directions partenaires manquants/AN_F12_1655_Marseille_Imports_1787.csv,AN F12 1655,22,66508,,,,Elisabeth Nannini,,,-.1,,,,,,,,Marseille,Provence,Provence,Marseille,,,Angleterre,Angleterre,Angleterre,Angleterre,Angleterre et ses colonies,Not Outre-mers,7,cercles de fer,6j,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,363,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,78851.109,.53115422,0,0,0,1,1,1,41882,0,0,-.098389149
555,National toutes directions partenaires manquants,1787,Marseille,Hollande,Hollande,Imports,Fers ; en cercles,fer en cercles,2257.83991316,8684,livres,livres,.25999999,1787,Marseille,Marseille,,,0,sources/National toutes directions partenaires manquants/AN_F12_1655_Marseille_Imports_1787.csv,AN F12 1655,22,66508,,,,Elisabeth Nannini,,,.16,,,,,,,,Marseille,Provence,Provence,Marseille,,,Hollande,Hollande,Hollande,Hollande,Hollande et ses colonies,Not Outre-mers,7,cercles de fer,6j,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,363,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,4250.8179,.53115422,0,0,0,1,1,1,2258,0,0,.16008684
556,National toutes directions partenaires manquants,1787,Marseille,Quatre Villes anséatiques,Quatre villes hanséatiques,Imports,Fers ; en cercles,fer en cercles,7662.459705290001,29471,livres,livres,.25999999,1787,Marseille,Marseille,,,0,sources/National toutes directions partenaires manquants/AN_F12_1655_Marseille_Imports_1787.csv,AN F12 1655,22,66508,,,,Elisabeth Nannini,,,-.46000001,,,,,,,,Marseille,Provence,Provence,Marseille,,,Villes hanséatiques,Nord,Villes hanséatiques,Villes hanséatiques,Villes hanséatiques,Not Outre-mers,7,cercles de fer,6j,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,363,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,14426.055,.53115422,0,0,0,1,1,1,7662,0,0,-.45970529
557,National toutes directions partenaires manquants,1787,Marseille,Suède,Suède,Imports,Fers ; en cercles,fer en cercles,4523.47982602,17398,livres,livres,.25999999,1787,Marseille,Marseille,,,0,sources/National toutes directions partenaires manquants/AN_F12_1655_Marseille_Imports_1787.csv,AN F12 1655,22,66508,,,,Elisabeth Nannini,,,-.47999999,,,,,,,,Marseille,Provence,Provence,Marseille,,,Suède,Nord,Suède et ses colonies,Suède,Suède et ses colonies,Not Outre-mers,7,cercles de fer,6j,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,363,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,8516.3213,.53115422,0,0,0,1,1,1,4523,0,0,-.47982603
558,National toutes directions partenaires manquants,1787,Marseille,Ports à l'instar de l'étranger ; Dunkerque,Port à l'instar de l'étranger Dunkerque,Imports,Fers ; ouvré,fer ouvré,1260.000042,4200,livres,livres,.30000001,1787,Marseille,Marseille,,,0,sources/National toutes directions partenaires manquants/AN_F12_1655_Marseille_Imports_1787.csv,AN F12 1655,22,30442,,,,Elisabeth Nannini,,,0,,,,,,,,Marseille,Provence,Provence,Marseille,,,Dunkerque,France,Dunkerque,France,France,Not Outre-mers,13,ouvrages de fer,6j,x,Hardware,0,Hors Canada,,0,not a medical product,933,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,2055.8999,.61287028,0,0,0,1,1,1,1260,0,0,-.000042
559,National toutes directions partenaires manquants,1787,Marseille,"Milan, Toscane & Lucques","Milanais, Toscane et Lucques",Imports,Fers ; ouvré,fer ouvré,5995.800199859999,19986,livres,livres,.30000001,1787,Marseille,Marseille,,,0,sources/National toutes directions partenaires manquants/AN_F12_1655_Marseille_Imports_1787.csv,AN F12 1655,22,30442,,,,Elisabeth Nannini,,,.2,,,,,,,,Marseille,Provence,Provence,Marseille,,,Milanais et Toscane,Italie,"Milanais, Toscane et Lucques",Italie,"Milanais, Toscane et Lucques",Not Outre-mers,13,ouvrages de fer,6j,x,Hardware,0,Hors Canada,,0,not a medical product,933,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,9783.1475,.61287028,0,0,0,1,1,1,5996,0,0,.19980013
560,National toutes directions partenaires manquants,1787,Marseille,Hollande,Hollande,Imports,Fers ; ouvré,fer ouvré,22704.0007568,75680,livres,livres,.30000001,1787,Marseille,Marseille,,,0,sources/National toutes directions partenaires manquants/AN_F12_1655_Marseille_Imports_1787.csv,AN F12 1655,22,30442,,,,Elisabeth Nannini,,,0,,,,,,,,Marseille,Provence,Provence,Marseille,,,Hollande,Hollande,Hollande,Hollande,Hollande et ses colonies,Not Outre-mers,13,ouvrages de fer,6j,x,Hardware,0,Hors Canada,,0,not a medical product,933,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,37045.359,.61287028,0,0,0,1,1,1,22704,0,0,-.0007568
561,National toutes directions partenaires manquants,1787,Marseille,Suède,Suède,Imports,Fers ; ouvré,fer ouvré,1742.70005809,5809,livres,livres,.30000001,1787,Marseille,Marseille,,,0,sources/National toutes directions partenaires manquants/AN_F12_1655_Marseille_Imports_1787.csv,AN F12 1655,22,30442,,,,Elisabeth Nannini,,,-.69999999,,,,,,,,Marseille,Provence,Provence,Marseille,,,Suède,Nord,Suède et ses colonies,Suède,Suède et ses colonies,Not Outre-mers,13,ouvrages de fer,6j,x,Hardware,0,Hors Canada,,0,not a medical product,933,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,2843.5056,.61287028,0,0,0,1,1,1,1742,0,0,-.7000581
562,National toutes directions partenaires manquants,1787,Marseille,Hollande,Hollande,Imports,Fers ; en plaques,fer en plaques,24930.18092334,92334,livres,livres,.27000001,1787,Marseille,Marseille,,,0,sources/National toutes directions partenaires manquants/AN_F12_1655_Marseille_Imports_1787.csv,AN F12 1655,22,24930,,,,Elisabeth Nannini,,,-.18000001,,,,,,,,Marseille,Provence,Provence,Marseille,,,Hollande,Hollande,Hollande,Hollande,Hollande et ses colonies,Not Outre-mers,1,fer en plaques,6j,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,255,Fer,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,45197.492,.55158329,0,0,0,1,1,1,24930,0,0,-.18092334
563,National toutes directions partenaires manquants,1787,Marseille,Hollande,Hollande,Imports,Fers ; en tôle,fer en tôle,2764.83989366,10634,livres,livres,.25999999,1787,Marseille,Marseille,,,0,sources/National toutes directions partenaires manquants/AN_F12_1655_Marseille_Imports_1787.csv,AN F12 1655,23,57647,,,,Elisabeth Nannini,,,.16,,,,,,,,Marseille,Provence,Provence,Marseille,,,Hollande,Hollande,Hollande,Hollande,Hollande et ses colonies,Not Outre-mers,14,tôle de fer,6j,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,529,Fer,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,5205.3428,.53115422,0,0,0,1,1,1,2765,0,0,.16010635
564,National toutes directions partenaires manquants,1787,Marseille,Quatre Villes anséatiques,Quatre villes hanséatiques,Imports,Fers ; en tôle,fer en tôle,1364.9999475,5250,livres,livres,.25999999,1787,Marseille,Marseille,,,0,sources/National toutes directions partenaires manquants/AN_F12_1655_Marseille_Imports_1787.csv,AN F12 1655,23,57647,,,,Elisabeth Nannini,,,0,,,,,,,,Marseille,Provence,Provence,Marseille,,,Villes hanséatiques,Nord,Villes hanséatiques,Villes hanséatiques,Villes hanséatiques,Not Outre-mers,14,tôle de fer,6j,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,529,Fer,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,2569.875,.53115422,0,0,0,1,1,1,1365,0,0,.0000525
565,National toutes directions partenaires manquants,1787,Marseille,Suède,Suède,Imports,Fers ; en tôle,fer en tôle,53517.09794165,205835,livres,livres,.25999999,1787,Marseille,Marseille,,,0,sources/National toutes directions partenaires manquants/AN_F12_1655_Marseille_Imports_1787.csv,AN F12 1655,23,57647,,,,Elisabeth Nannini,,,-.1,,,,,,,,Marseille,Provence,Provence,Marseille,,,Suède,Nord,Suède et ses colonies,Suède,Suède et ses colonies,Not Outre-mers,14,tôle de fer,6j,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,529,Fer,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,100756.23,.53115422,0,0,0,1,1,1,53517,0,0,-.097941652
566,National toutes directions partenaires manquants,1787,Marseille,Hollande,Hollande,Imports,Fers ; vieux,fer vieux,1000.019983333,16667,livres,livres,.059999999,1787,Marseille,Marseille,,,0,sources/National toutes directions partenaires manquants/AN_F12_1655_Marseille_Imports_1787.csv,AN F12 1655,23,1000,,,,Elisabeth Nannini,,,-.02,,,,,,,,Marseille,Provence,Provence,Marseille,,,Hollande,Hollande,Hollande,Hollande,Hollande et ses colonies,Not Outre-mers,4,fer vieux,6j,x,,0,Peut-être Canada,,0,not a medical product,396,Fer,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Fer,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Métaux,Non-agricultural primary goods,Produits primaires,Pas réexportation,livres,1,kg,.4895,0,8158.4966,.12257405,0,0,0,1,1,1,1000,0,0,-.019983333
567,National toutes directions partenaires manquants,1787,Marseille,Etats du Roi de Sardaigne,États du roi de Sardaigne,Imports,Fil de chevre,fil de chévre,8998,1636,livres,livres,5.5,1787,Marseille,Marseille,,,0,sources/National toutes directions partenaires manquants/AN_F12_1655_Marseille_Imports_1787.csv,AN F12 1655,23,1138967,,,,Elisabeth Nannini,,,0,,,,,,,,Marseille,Provence,Provence,Marseille,,,Royaume de Sardaigne,Italie,Royaume de Sardaigne,Italie,Royaume de Piemont et Sardaigne,Not Outre-mers,183,fil de chèvre,6e,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,373,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Fils divers,No link with beaver,filés,,,Filés ou tissés de laine et de poil,Wool threads and fabrics,Wool threads and fabrics,non,Matières premières,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,800.82202,11.235955,0,0,0,1,1,0,8998,0,0,0
568,National toutes directions partenaires manquants,1787,Marseille,"Milan, Toscane & Lucques","Milanais, Toscane et Lucques",Imports,Fil de chevre,fil de chévre,5500,1000,livres,livres,5.5,1787,Marseille,Marseille,,,0,sources/National toutes directions partenaires manquants/AN_F12_1655_Marseille_Imports_1787.csv,AN F12 1655,23,1138967,,,,Elisabeth Nannini,,,0,,,,,,,,Marseille,Provence,Provence,Marseille,,,Milanais et Toscane,Italie,"Milanais, Toscane et Lucques",Italie,"Milanais, Toscane et Lucques",Not Outre-mers,183,fil de chèvre,6e,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,373,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Fils divers,No link with beaver,filés,,,Filés ou tissés de laine et de poil,Wool threads and fabrics,Wool threads and fabrics,non,Matières premières,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,489.5,11.235955,0,0,0,1,1,0,5500,0,0,0
569,National toutes directions partenaires manquants,1787,Marseille,Le Levant et l'Empire Ottoman,Levant et Empire Ottoman,Imports,Fil de chevre,fil de chévre,1124469.5,204449,livres,livres,5.5,1787,Marseille,Marseille,,,0,sources/National toutes directions partenaires manquants/AN_F12_1655_Marseille_Imports_1787.csv,AN F12 1655,23,1138967,,,,Elisabeth Nannini,,,-.5,,,,,,,,Marseille,Provence,Provence,Marseille,,,Empire Ottoman et Levant,Levant et Barbarie,Empire Ottoman et Levant,Levant,Levant,Not Outre-mers,183,fil de chèvre,6e,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,373,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Fils divers,No link with beaver,filés,,,Filés ou tissés de laine et de poil,Wool threads and fabrics,Wool threads and fabrics,non,Matières premières,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,100077.79,11.235955,0,0,0,1,1,1,1124469,0,0,-.5
570,National toutes directions partenaires manquants,1787,Marseille,Etats du Roi de Sardaigne,États du roi de Sardaigne,Imports,Fil à coudre,fil à coudre,15273.1493445,6555,livres,livres,2.3299999,1787,Marseille,Marseille,,,0,sources/National toutes directions partenaires manquants/AN_F12_1655_Marseille_Imports_1787.csv,AN F12 1655,23,25429,,,,Elisabeth Nannini,,,-.15000001,,,,,,,,Marseille,Provence,Provence,Marseille,,,Royaume de Sardaigne,Italie,Royaume de Sardaigne,Italie,Royaume de Piemont et Sardaigne,Not Outre-mers,133,fil à coudre,6d,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,368,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Fils divers,No link with beaver,filés,,,"Filés ou tissés de fibre végétale non mélangée (lin, chanvre, jute, etc.)",Linen threads and fabrics,Other threads and fabrics,non,Matières premières,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,3208.6726,4.7599587,0,0,0,1,1,1,15273,0,0,-.1493445
571,National toutes directions partenaires manquants,1787,Marseille,Gênes,Gênes,Imports,Fil à coudre,fil à coudre,5943.829744899999,2551,livres,livres,2.3299999,1787,Marseille,Marseille,,,0,sources/National toutes directions partenaires manquants/AN_F12_1655_Marseille_Imports_1787.csv,AN F12 1655,23,25429,,,,Elisabeth Nannini,,,.17,,,,,,,,Marseille,Provence,Provence,Marseille,,,Gênes,Italie,Gênes,Italie,Gênes,Not Outre-mers,133,fil à coudre,6d,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,368,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Fils divers,No link with beaver,filés,,,"Filés ou tissés de fibre végétale non mélangée (lin, chanvre, jute, etc.)",Linen threads and fabrics,Other threads and fabrics,non,Matières premières,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,1248.7145,4.7599587,0,0,0,1,1,1,5944,0,0,.17025509
572,National toutes directions partenaires manquants,1787,Marseille,"Milan, Toscane & Lucques","Milanais, Toscane et Lucques",Imports,Fil à coudre,fil à coudre,4212.6398192,1808,livres,livres,2.3299999,1787,Marseille,Marseille,,,0,sources/National toutes directions partenaires manquants/AN_F12_1655_Marseille_Imports_1787.csv,AN F12 1655,23,25429,,,,Elisabeth Nannini,,,-.63999999,,,,,,,,Marseille,Provence,Provence,Marseille,,,Milanais et Toscane,Italie,"Milanais, Toscane et Lucques",Italie,"Milanais, Toscane et Lucques",Not Outre-mers,133,fil à coudre,6d,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,368,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Fils divers,No link with beaver,filés,,,"Filés ou tissés de fibre végétale non mélangée (lin, chanvre, jute, etc.)",Linen threads and fabrics,Other threads and fabrics,non,Matières premières,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,885.01599,4.7599587,0,0,0,1,1,1,4212,0,0,-.6398192
573,National toutes directions partenaires manquants,1787,Marseille,"Milan, Toscane & Lucques","Milanais, Toscane et Lucques",Imports,Fil de laiton,fil de laiton,1800.000075,750,livres,livres,2.4000001,1787,Marseille,Marseille,,,0,sources/National toutes directions partenaires manquants/AN_F12_1655_Marseille_Imports_1787.csv,AN F12 1655,23,5961,,,,Elisabeth Nannini,,,0,,,,,,,,Marseille,Provence,Provence,Marseille,,,Milanais et Toscane,Italie,"Milanais, Toscane et Lucques",Italie,"Milanais, Toscane et Lucques",Not Outre-mers,25,fil de laiton,6j,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,631,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Quincaillerie,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,367.125,4.9029622,0,0,0,1,1,1,1800,0,0,-.000075000004
574,National toutes directions partenaires manquants,1787,Marseille,Hollande,Hollande,Imports,Fil de laiton,fil de laiton,2880.00012,1200,livres,livres,2.4000001,1787,Marseille,Marseille,,,0,sources/National toutes directions partenaires manquants/AN_F12_1655_Marseille_Imports_1787.csv,AN F12 1655,23,5961,,,,Elisabeth Nannini,,,0,,,,,,,,Marseille,Provence,Provence,Marseille,,,Hollande,Hollande,Hollande,Hollande,Hollande et ses colonies,Not Outre-mers,25,fil de laiton,6j,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,631,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Quincaillerie,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,587.40002,4.9029622,0,0,0,1,1,1,2880,0,0,-.00012
575,National toutes directions partenaires manquants,1787,Marseille,Quatre Villes anséatiques,Quatre villes hanséatiques,Imports,Fil de laiton,fil de laiton,1281.6000534,534,livres,livres,2.4000001,1787,Marseille,Marseille,,,0,sources/National toutes directions partenaires manquants/AN_F12_1655_Marseille_Imports_1787.csv,AN F12 1655,23,5961,,,,Elisabeth Nannini,,,-.60000002,,,,,,,,Marseille,Provence,Provence,Marseille,,,Villes hanséatiques,Nord,Villes hanséatiques,Villes hanséatiques,Villes hanséatiques,Not Outre-mers,25,fil de laiton,6j,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,631,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Quincaillerie,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,261.39301,4.9029622,0,0,0,1,1,1,1281,0,0,-.60005343
576,National toutes directions partenaires manquants,1787,Marseille,Gênes,Gênes,Imports,Fil de lin,fil de lin,1002,501,livres,livres,2,1787,Marseille,Marseille,,,0,sources/National toutes directions partenaires manquants/AN_F12_1655_Marseille_Imports_1787.csv,AN F12 1655,23,1002,,,,Elisabeth Nannini,,,0,,,,,,,,Marseille,Provence,Provence,Marseille,,,Gênes,Italie,Gênes,Italie,Gênes,Not Outre-mers,46,fil de lin,6d,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,79,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Fils divers,No link with beaver,filés,,,"Filés ou tissés de fibre végétale non mélangée (lin, chanvre, jute, etc.)",Linen threads and fabrics,Other threads and fabrics,non,Matières premières,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,245.2395,4.0858016,0,0,0,1,1,0,1002,0,0,0
577,National toutes directions partenaires manquants,1787,Marseille,Etats du Roi de Sardaigne,États du roi de Sardaigne,Imports,Fil à voile,fil à voile,2717,1430,livres,livres,1.9,1787,Marseille,Marseille,,,0,sources/National toutes directions partenaires manquants/AN_F12_1655_Marseille_Imports_1787.csv,AN F12 1655,23,26192,,,,Elisabeth Nannini,,,0,,,,,,,,Marseille,Provence,Provence,Marseille,,,Royaume de Sardaigne,Italie,Royaume de Sardaigne,Italie,Royaume de Piemont et Sardaigne,Not Outre-mers,81,fil à voile,6i,,,,,,,,,,,,,,Sans lien avec la porcelaine,,Fils divers,,,,,Autres filés ou tissés,Other threads and fabrics,Other threads and fabrics,non,Matières premières,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,699.98499,3.8815117,0,0,0,1,1,0,2717,0,0,0
578,National toutes directions partenaires manquants,1787,Marseille,Gênes,Gênes,Imports,Fil à voile,fil à voile,11295.5,5945,livres,livres,1.9,1787,Marseille,Marseille,,,0,sources/National toutes directions partenaires manquants/AN_F12_1655_Marseille_Imports_1787.csv,AN F12 1655,23,26192,,,,Elisabeth Nannini,,,-.5,,,,,,,,Marseille,Provence,Provence,Marseille,,,Gênes,Italie,Gênes,Italie,Gênes,Not Outre-mers,81,fil à voile,6i,,,,,,,,,,,,,,Sans lien avec la porcelaine,,Fils divers,,,,,Autres filés ou tissés,Other threads and fabrics,Other threads and fabrics,non,Matières premières,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,2910.0774,3.8815117,0,0,0,1,1,1,11295,0,0,-.5
579,National toutes directions partenaires manquants,1787,Marseille,"Milan, Toscane & Lucques","Milanais, Toscane et Lucques",Imports,Fil à voile,fil à voile,8014.2,4218,livres,livres,1.9,1787,Marseille,Marseille,,,0,sources/National toutes directions partenaires manquants/AN_F12_1655_Marseille_Imports_1787.csv,AN F12 1655,23,26192,,,,Elisabeth Nannini,,,-.2,,,,,,,,Marseille,Provence,Provence,Marseille,,,Milanais et Toscane,Italie,"Milanais, Toscane et Lucques",Italie,"Milanais, Toscane et Lucques",Not Outre-mers,81,fil à voile,6i,,,,,,,,,,,,,,Sans lien avec la porcelaine,,Fils divers,,,,,Autres filés ou tissés,Other threads and fabrics,Other threads and fabrics,non,Matières premières,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,2064.7109,3.8815117,0,0,0,1,1,1,8014,0,0,-.2
580,National toutes directions partenaires manquants,1787,Marseille,"Naples, Sicile & Parme","Naples, Sicile et Parme",Imports,Fil à voile,fil à voile,2266.7,1193,livres,livres,1.9,1787,Marseille,Marseille,,,0,sources/National toutes directions partenaires manquants/AN_F12_1655_Marseille_Imports_1787.csv,AN F12 1655,23,26192,,,,Elisabeth Nannini,,,-.69999999,,,,,,,,Marseille,Provence,Provence,Marseille,,,"Naples, Sicile et Parme",Italie,"Naples, Sicile et Parme",Italie,Naples,Not Outre-mers,81,fil à voile,6i,,,,,,,,,,,,,,Sans lien avec la porcelaine,,Fils divers,,,,,Autres filés ou tissés,Other threads and fabrics,Other threads and fabrics,non,Matières premières,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,583.97351,3.8815117,0,0,0,1,1,1,2266,0,0,-.69999999
581,National toutes directions partenaires manquants,1787,Marseille,Le Levant et l'Empire Ottoman,Levant et Empire Ottoman,Imports,Fil à voile,fil à voile,1900,1000,livres,livres,1.9,1787,Marseille,Marseille,,,0,sources/National toutes directions partenaires manquants/AN_F12_1655_Marseille_Imports_1787.csv,AN F12 1655,23,26192,,,,Elisabeth Nannini,,,0,,,,,,,,Marseille,Provence,Provence,Marseille,,,Empire Ottoman et Levant,Levant et Barbarie,Empire Ottoman et Levant,Levant,Levant,Not Outre-mers,81,fil à voile,6i,,,,,,,,,,,,,,Sans lien avec la porcelaine,,Fils divers,,,,,Autres filés ou tissés,Other threads and fabrics,Other threads and fabrics,non,Matières premières,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,489.5,3.8815117,0,0,0,1,1,0,1900,0,0,0
