line_number,source_type,year,customs_region,partner,partner_orthographic,export_import,product,product_orthographic,value,quantity,quantity_unit,quantity_unit_orthographic,value_per_unit,yearstr,customs_region_source,customs_office_source,origin_source,width_in_line,value_part_of_bundle,filepath,source,sheet,value_total,value_sub_total_1,value_sub_total_2,value_sub_total_3,data_collector,unverified,remarks,value_minus_un_source,absurd_observation,duty_quantity,duty_quantity_unit,duty_by_unit,duty_total,duty_part_of_bundle,duty_remarks,customs_region_grouping,customs_region_province,customs_region_hinterland,customs_office,origin,origin_province,partner_simplification,partner_grouping,partner_obrien,partner_sourcename,partner_wars,partner_africa,nb_occurence_BdCFR,product_simplification,product_sitc,imprimatur,product_edentreaty,surement_pas_canada,product_canada,details_provenance,peche,product_medicinales,nbr_obs,product_hamburg,product_grains,product_coton,product_ulrich,product_coffee,product_porcelaine,product_v_glass_beads,product_revolutionempire,product_beaver,product_type_textile,product_luxe_dans_type,product_luxe_dans_SITC,product_sitc_FR,product_sitc_EN,product_sitc_simplEN,obsolete,product_RE_aggregate,product_threesectors,product_threesectorsM,product_reexportations,quantity_unit_simplification,conv_orthographic_to_simplificat,quantity_unit_metric,conv_simplification_to_metric,needs_more_details,quantities_metric,unit_price_metric,best_guess_national_prodxpart,best_guess_national_partner,best_guess_national_product,best_guess_region_prodxpart,best_guess_national_region,computed_value,value_as_reported,computed_value_per_unit,computed_quantity,value_minus_unit_val_x_qty
221,National toutes directions partenaires manquants,1789,La Rochelle,La prusse,Prusse,Exports,Eau de vie,eau-de-vie,2776.75198309999,17.530001,muids,muids,158.39999,1789,La Rochelle,La Rochelle,Aunis,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,15,,,,,Ahmed Nahoudha,,4lt 8 sous la velte,-.40000001,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Aunis,Aunis,Prusse,Nord,Prusse,Prusse,Prusse,Not Outre-mers,3116,eau-de-vie,1,x,Eau de vie de France,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,3188,Eau ; de vie,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Eaux-de-vie et liqueurs,No link with beaver,,,,Boissons et tabac,Beverages and tobacco,Drinks and tobacco,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,pintes,280,litres,.9521000000000001,1,4673.2881,.59417522,0,0,0,1,1,1,2776,0,0,-.75198311
222,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Epicerie cassonade,épicerie cassonade,1399.10003292,1646,livres,livres,.85000002,1789,La Rochelle,La Rochelle,Aunis,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,15,,,,,Ahmed Nahoudha,,,-.1,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Aunis,Aunis,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,2,cassonade,0b,x,,0,Hors Canada,,0,not a medical product,172,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Sucre,No link with beaver,,,,Produits agricoles alimentaires des régions de colonisation européenne,Plantation foodstuff,Plantation foodstuffs,non,Subsistances,Agriculture,Produits agricoles,Réexportation,livres,1,kg,.4895,0,805.71698,1.7364658,0,0,0,1,1,1,1399,0,0,-.10003292
223,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Etoffes de coton,étoffe de coton,120,20,aunes,aunes,6,1789,La Rochelle,La Rochelle,Normandie,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,15,,,,,Ahmed Nahoudha,,,0,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Normandie,Normandie,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,164,étoffe de coton,6g,x,Coton de toute espèce,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,383,,Pas grain (0),not raw cotton,cotton goods,Not coffee,Sans lien avec la porcelaine,out,Toiles de coton,No link with beaver,tissés,milieu de gamme,milieu de gamme,Filés ou tissés de coton,Coton threads and fabrics,Coton threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Peut-être réexportation,aunes de paris,1,cm,118.84,0,2376.8,.050488051,0,0,0,1,1,0,120,0,0,0
224,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Etoffes de coton,étoffe de coton,108,18,aunes,aunes,6,1789,La Rochelle,La Rochelle,Champagne,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,15,,,,,Ahmed Nahoudha,,marchandises en estimation,0,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Champagne,Champagne,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,164,étoffe de coton,6g,x,Coton de toute espèce,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,383,,Pas grain (0),not raw cotton,cotton goods,Not coffee,Sans lien avec la porcelaine,out,Toiles de coton,No link with beaver,tissés,milieu de gamme,milieu de gamme,Filés ou tissés de coton,Coton threads and fabrics,Coton threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Peut-être réexportation,aunes de paris,1,cm,118.84,0,2139.1201,.050488051,0,0,0,1,1,0,108,0,0,0
225,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Velours de coton,velours de coton,539,77,aunes,aunes,7,1789,La Rochelle,La Rochelle,Amiens,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,15,,,,,Ahmed Nahoudha,,,0,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Amiens,Picardie,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,49,velours de coton,6g,x,Coton de toute espèce,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,243,,Pas grain (0),not raw cotton,cotton goods,Not coffee,Sans lien avec la porcelaine,out,Toiles de coton,No link with beaver,tissés,haut de gamme,haut de gamme,Filés ou tissés de coton,Coton threads and fabrics,Coton threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Peut-être réexportation,aunes de paris,1,cm,118.84,0,9150.6797,.058902726,0,0,0,1,1,0,539,0,0,0
226,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Etoffes de laine,étoffe de laine,7135,,,unité manquante,,1789,La Rochelle,La Rochelle,Poitou,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,15,,,,,Ahmed Nahoudha,,marchandises en estimation,,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Poitou,Poitou,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,226,étoffe de laine,6e,x,Lainage,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,2,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Étoffes de laine,No link with beaver,tissés,bas de gamme,bas de gamme,Filés ou tissés de laine et de poil,Wool threads and fabrics,Wool threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,7135,0,0,
227,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Etoffes de laine,étoffe de laine,2172,,,unité manquante,,1789,La Rochelle,La Rochelle,Normandie,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,15,,,,,Ahmed Nahoudha,,marchandises en estimation,,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Normandie,Normandie,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,226,étoffe de laine,6e,x,Lainage,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,2,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Étoffes de laine,No link with beaver,tissés,bas de gamme,bas de gamme,Filés ou tissés de laine et de poil,Wool threads and fabrics,Wool threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,2172,0,0,
228,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Etoffes de laine,étoffe de laine,1840,,,unité manquante,,1789,La Rochelle,La Rochelle,Maine,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,15,,,,,Ahmed Nahoudha,,marchandises en estimation,,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Maine,Maine,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,226,étoffe de laine,6e,x,Lainage,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,2,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Étoffes de laine,No link with beaver,tissés,bas de gamme,bas de gamme,Filés ou tissés de laine et de poil,Wool threads and fabrics,Wool threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,1840,0,0,
229,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Etoffes de laine,étoffe de laine,1899,,,unité manquante,,1789,La Rochelle,La Rochelle,Champagne,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,15,,,,,Ahmed Nahoudha,,marchandises en estimation,,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Champagne,Champagne,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,226,étoffe de laine,6e,x,Lainage,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,2,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Étoffes de laine,No link with beaver,tissés,bas de gamme,bas de gamme,Filés ou tissés de laine et de poil,Wool threads and fabrics,Wool threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,1899,0,0,
230,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Etoffes de laine,étoffe de laine,618,,,unité manquante,,1789,La Rochelle,La Rochelle,Touraine,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,15,,,,,Ahmed Nahoudha,,marchandises en estimation,,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Tourraine,Touraine,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,226,étoffe de laine,6e,x,Lainage,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,2,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Étoffes de laine,No link with beaver,tissés,bas de gamme,bas de gamme,Filés ou tissés de laine et de poil,Wool threads and fabrics,Wool threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,618,0,0,
231,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Etoffes de laine,étoffe de laine,2092,,,unité manquante,,1789,La Rochelle,La Rochelle,Amiénois,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,15,,,,,Ahmed Nahoudha,,marchandises en estimation,,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Amiénois,Picardie,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,226,étoffe de laine,6e,x,Lainage,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,2,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Étoffes de laine,No link with beaver,tissés,bas de gamme,bas de gamme,Filés ou tissés de laine et de poil,Wool threads and fabrics,Wool threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,2092,0,0,
232,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Etoffes de laine,étoffe de laine,416,,,unité manquante,,1789,La Rochelle,La Rochelle,Guyenne,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,15,,,,,Ahmed Nahoudha,,marchandises en estimation,,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Guyenne,Guyenne,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,226,étoffe de laine,6e,x,Lainage,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,2,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Étoffes de laine,No link with beaver,tissés,bas de gamme,bas de gamme,Filés ou tissés de laine et de poil,Wool threads and fabrics,Wool threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,416,0,0,
233,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Etoffes de laine,étoffe de laine,144,,,unité manquante,,1789,La Rochelle,La Rochelle,Languedoc,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,15,,,,,Ahmed Nahoudha,,marchandises en estimation,,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Languedoc,Languedoc,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,226,étoffe de laine,6e,x,Lainage,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,2,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Étoffes de laine,No link with beaver,tissés,bas de gamme,bas de gamme,Filés ou tissés de laine et de poil,Wool threads and fabrics,Wool threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,144,0,0,
234,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Etoffes de soye,étoffe de soie,4372.5,79.5,livres,livres,55,1789,La Rochelle,La Rochelle,Lyonais,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,16,,,,,Ahmed Nahoudha,,,-.5,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Lyonnais,Lyonnais,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,160,étoffe de soie,6f,x,Soie,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,2265,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Étoffes de soie,No link with beaver,tissés,haut de gamme,milieu de gamme,Filés ou tissés de soie et soie mélangée,Silk threads and fabrics,Silk threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,38.915249,112.35955,0,0,0,1,1,1,4372,0,0,-.5
235,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Etoffes de soye,étoffe de soie,1980,36,livres,livres,55,1789,La Rochelle,La Rochelle,Touraine,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,16,,,,,Ahmed Nahoudha,,,0,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Tourraine,Touraine,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,160,étoffe de soie,6f,x,Soie,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,2265,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Étoffes de soie,No link with beaver,tissés,haut de gamme,milieu de gamme,Filés ou tissés de soie et soie mélangée,Silk threads and fabrics,Silk threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,17.622,112.35955,0,0,0,1,1,0,1980,0,0,0
236,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Etoupes,étoupes,119.999998,2000,livres,livres,.059999999,1789,La Rochelle,La Rochelle,Aunis,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,16,,,,,Ahmed Nahoudha,,en quintal,0,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Aunis,Aunis,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,153,étoupes,2,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,168,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Matières premières diverses,No link with beaver,,,,Matières brutes non-comestibles non transformées n.d.a.,"Raw materials, inedible, except fuels","Crude materials, inedible, except combustibles",non,Matières premières,Non-agricultural primary goods,Produits primaires,Peut-être réexportation,livres,1,kg,.4895,0,979,.12257405,0,0,0,1,1,1,120,0,0,2.0000000e-06
237,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Farine,farine,7198.87468005,31995,livres,livres,.22499999,1789,La Rochelle,La Rochelle,Aunis,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,16,,,,,Ahmed Nahoudha,,en quintal,.13,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Aunis,Aunis,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,1489,farine,0a,x,,0,Hors Canada,,0,not a medical product,1158,,Grains transformés (5),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Farine, gruau, biscuits et pâtes",No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.4895,0,15661.553,.45965269,0,0,0,1,1,1,7199,0,0,.12531994
238,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Fayence,faïence,2500,,,unité manquante,,1789,La Rochelle,La Rochelle,Etranger,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,16,,,,,Ahmed Nahoudha,,marchandises en estimation,,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Étranger,Monde,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,608,faïence,6k,x,"Porcelaine, Fayance, Poterie",0,Hors Canada,,0,not a medical product,1580,,Pas grain (0),not raw cotton,fayence,Not coffee,Substitut 1 de la porcelaine,out,"Porcelaine, poterie, faïence et ouvrages de terre",No link with beaver,,,,"Articles minéraux non métalliques manufacturés, n.d.a.",Other industrial products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,2500,0,0,
239,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Fayence,faïence,7200,,,unité manquante,,1789,La Rochelle,La Rochelle,Aunis,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,16,,,,,Ahmed Nahoudha,,marchandises en estimation,,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Aunis,Aunis,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,608,faïence,6k,x,"Porcelaine, Fayance, Poterie",0,Hors Canada,,0,not a medical product,1580,,Pas grain (0),not raw cotton,fayence,Not coffee,Substitut 1 de la porcelaine,out,"Porcelaine, poterie, faïence et ouvrages de terre",No link with beaver,,,,"Articles minéraux non métalliques manufacturés, n.d.a.",Other industrial products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,unité manquante,,unité manquante,,,,,0,0,0,1,1,0,7200,0,0,
240,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Fer,fer,1248,7800,livres,livres,.16,1789,La Rochelle,La Rochelle,Aunis,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,16,,,,,Ahmed Nahoudha,,en quintal,0,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Aunis,Aunis,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,83,fer,6j,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,641,Fer,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Fer,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Métaux,Non-agricultural primary goods,Produits primaires,Pas réexportation,livres,1,kg,.4895,0,3818.1001,.32686415,0,0,0,1,1,0,1248,0,0,0
241,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Fer ouvré,fer ouvré,450.00001125,1125,livres,livres,.40000001,1789,La Rochelle,La Rochelle,Aunis,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,16,,,,,Ahmed Nahoudha,,,35,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Aunis,Aunis,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,512,ouvrages de fer,6j,x,Hardware,0,Hors Canada,,0,not a medical product,933,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Ouvrages métalliques,No link with beaver,,,,"Métaux, produits métalliques et outils",Metal products,Other industrial products,non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,livres,1,kg,.4895,0,550.6875,.81716037,0,0,0,1,1,1,450,0,0,-.00001125
242,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Futailles vides,futailles vides,5040,560,pièces,pièces,9,1789,La Rochelle,La Rochelle,Aunis,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,16,,,,,Ahmed Nahoudha,,,0,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Aunis,Aunis,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,58,futailles vides,6b,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,141,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,"Ouvrages de bois, liège et jonc",No link with beaver,,,,"Produits du bois, liège, jonc","Wood, cork and cane products","Leather, wood and paper products",non,Industrie française et étrangère,Manufactures,Produits manufacturés,Pas réexportation,pièces,1,nombre,1,0,560,9,0,0,0,1,1,0,5040,0,0,0
243,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Gaze marly,gaze Marly,1050,119,aunes,aunes,8.823529411764707,1789,La Rochelle,La Rochelle,Amienois,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,16,,,,,Ahmed Nahoudha,,30lt la livre,,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Amiénois,Picardie,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,1,Marly,6i,,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,1,,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Textiles manufacturés divers et mélangés,No link with beaver,,,,Autres filés ou tissés,Other threads and fabrics,Other threads and fabrics,non,Objets manufacturés,Manufactures,Produits manufacturés,Pas réexportation,aunes de paris,1,cm,118.84,0,14141.96,,0,0,0,1,1,0,1050,1,0,0
244,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Grains comestibles froment,grains comestibles froment,8280.000552,55200,livres,livres,.15000001,1789,La Rochelle,La Rochelle,Aunis,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,16,,,,,Ahmed Nahoudha,,en quintal,0,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Aunis,Aunis,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,3,grains froment,0a,x,,0,Hors Canada,,0,not a medical product,1492,,Froment (1),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Blé et autres grains comestibles,No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.4895,0,27020.4,.30643517,0,0,0,1,1,1,8280,0,0,-.00055200001
245,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Ris,riz,220.0000055,550,livres,livres,.40000001,1789,La Rochelle,La Rochelle,Aunis,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,16,,,,,Ahmed Nahoudha,,en quintal,0,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Aunis,Aunis,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,1278,grains riz,0a,x,,0,Hors Canada,,0,not a medical product,1772,Riz,Menus grains (3),not raw cotton,rice,Not coffee,Sans lien avec la porcelaine,out,Riz,No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Subsistances,Agriculture,Produits agricoles,Réexportation,livres,1,kg,.4895,0,269.22501,.81716037,0,0,0,1,1,1,220,0,0,-5.5000000e-06
246,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Seigle,seigle,1840,18400,livres,livres,.1,1789,La Rochelle,La Rochelle,Aunis,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,16,,,,,Ahmed Nahoudha,,en quintal,0,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Aunis,Aunis,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,15,grains seigle,0a,x,,1,Pas importé en France depuis l'Amérique avant 1763,,0,not a medical product,530,,Céréales inférieures (2),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Blé et autres grains comestibles,No link with beaver,,,,Autres produits alimentaires et animaux,Other foodstuff and live animals,Other foodstuffs and live animals,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.4895,0,9006.7998,.20429009,0,0,0,1,1,0,1840,0,0,0
247,National toutes directions partenaires manquants,1789,La Rochelle,Petites iles,Petites Îles,Exports,Huille d'olive,huile d'olive,1259.999972,1400,livres,livres,.89999998,1789,La Rochelle,La Rochelle,Aunis,,,sources/National toutes directions partenaires manquants/AN_F12_1666_La_Rochelle_Exports_1789.csv,AN F12 1666,16,,,,,Ahmed Nahoudha,,en quintal,0,,,,,,,,La Rochelle,Aunis,Aunis,La Rochelle,Aunis,Aunis,Petites Îles,France,Petites Îles,France,Îles,Not Outre-mers,259,huile d'olive,4,x,Huile d'olive de France,0,Hors Canada,,0,not a medical product,2680,Huile ; d'olive ; blanc ; de Gènes,Pas grain (0),not raw cotton,out,Not coffee,Sans lien avec la porcelaine,out,Huile d'olive à manger,No link with beaver,,,,"Huiles, graisses et cires d'origine animale et végétale",Oils,Oils,non,Subsistances,Agriculture,Produits agricoles,Pas réexportation,livres,1,kg,.4895,0,685.29999,1.8386108,0,0,0,1,1,1,1260,0,0,.000028
